sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,SOA,acc,RT,block,problem_size,timing
sj05,21,female,4,4,20,16,16,0,neighbour,product,NA,NA,SOA_070,1,475,5,small,ok
sj05,21,female,5,6,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,538,5,small,ok
sj05,21,female,6,5,24,30,30,0,neighbour,product,NA,NA,SOA_120,1,540,5,small,ok
sj05,21,female,7,3,21,21,-1,0,product,neutral,NA,neutral,SOA_120,1,532,5,small,ok
sj05,21,female,3,6,23,18,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,646,5,small,ok
sj05,21,female,3,7,23,21,21,0,unrelated,product,NA,NA,SOA_170,1,506,5,small,ok
sj05,21,female,5,6,38,30,30,0,unrelated,product,NA,NA,SOA_070,1,859,5,small,ok
sj05,21,female,4,8,32,32,36,0,product,neighbour,consistent,neigh_con,SOA_120,1,588,5,large,ok
sj05,21,female,3,7,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,925,5,small,ok
sj05,21,female,8,4,28,32,32,0,neighbour,product,NA,NA,SOA_070,1,1561,5,large,ok
sj05,21,female,7,7,49,49,-1,0,product,neutral,NA,neutral,SOA_170,1,421,5,large,ok
sj05,21,female,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_070,0,677,5,large,ok
sj05,21,female,7,5,30,35,35,0,neighbour,product,NA,NA,SOA_170,1,796,5,large,ok
sj05,21,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,426,5,large,ok
sj05,21,female,6,6,31,36,36,0,unrelated,product,NA,NA,SOA_070,1,474,5,large,ok
sj05,21,female,5,4,16,20,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,808,5,small,ok
sj05,21,female,3,5,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_120,1,460,5,small,ok
sj05,21,female,5,4,20,20,-1,0,product,neutral,NA,neutral,SOA_120,1,548,5,small,ok
sj05,21,female,5,5,34,25,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,412,5,small,ok
sj05,21,female,5,4,20,20,17,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,535,5,small,ok
sj05,21,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_120,1,393,5,small,ok
sj05,21,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_120,1,423,5,large,ok
sj05,21,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,647,5,large,ok
sj05,21,female,7,5,35,35,-1,0,product,neutral,NA,neutral,SOA_070,1,652,5,large,ok
sj05,21,female,7,5,40,35,35,0,neighbour,product,NA,NA,SOA_120,1,469,5,large,ok
sj05,21,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_170,1,436,5,small,ok
sj05,21,female,4,5,20,20,-1,0,product,neutral,NA,neutral,SOA_070,1,426,5,small,ok
sj05,21,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_070,1,410,5,small,ok
sj05,21,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_070,1,484,5,large,ok
sj05,21,female,5,4,17,20,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,424,5,small,ok
sj05,21,female,6,7,47,42,42,0,unrelated,product,NA,NA,SOA_120,1,712,5,large,ok
sj05,21,female,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_170,1,390,5,large,ok
sj05,21,female,8,4,28,32,32,0,neighbour,product,NA,NA,SOA_120,1,1109,5,large,ok
sj05,21,female,5,3,15,15,23,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,643,5,small,ok
sj05,21,female,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,455,5,small,ok
sj05,21,female,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_070,1,825,5,large,ok
sj05,21,female,4,5,20,20,23,0,product,unrelated,consistent,unrel_con,SOA_070,1,425,5,small,ok
sj05,21,female,4,5,23,20,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,410,5,small,ok
sj05,21,female,8,5,48,40,40,0,neighbour,product,NA,NA,SOA_170,1,532,5,large,ok
sj05,21,female,7,4,28,28,34,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,774,5,small,ok
sj05,21,female,6,7,48,42,42,0,neighbour,product,NA,NA,SOA_120,1,840,5,large,ok
sj05,21,female,6,5,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,1380,5,small,ok
sj05,21,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,468,5,large,ok
sj05,21,female,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,1180,5,small,ok
sj05,21,female,5,7,31,35,35,0,unrelated,product,NA,NA,SOA_120,1,597,5,large,ok
sj05,21,female,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,SOA_170,1,507,5,small,ok
sj05,21,female,5,3,11,15,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,491,5,small,ok
sj05,21,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,533,5,small,ok
sj05,21,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_070,1,439,5,large,ok
sj05,21,female,7,6,42,42,47,0,product,unrelated,consistent,unrel_con,SOA_120,1,1027,5,large,ok
sj05,21,female,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,508,5,small,ok
sj05,21,female,4,8,29,32,32,0,unrelated,product,NA,NA,SOA_120,1,556,5,large,ok
sj05,21,female,7,7,52,49,49,0,unrelated,product,NA,NA,SOA_170,1,506,5,large,ok
sj05,21,female,3,5,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,442,5,small,ok
sj05,21,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_070,1,918,5,large,ok
sj05,21,female,3,6,17,18,18,0,unrelated,product,NA,NA,SOA_120,1,557,5,small,ok
sj05,21,female,3,5,15,15,23,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,379,5,small,ok
sj05,21,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_170,1,707,5,small,ok
sj05,21,female,8,3,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,427,5,small,ok
sj05,21,female,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,571,5,large,ok
sj05,21,female,5,6,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_070,1,549,5,small,ok
sj05,21,female,5,7,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_170,1,499,5,large,ok
sj05,21,female,6,5,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_120,1,573,6,small,ok
sj05,21,female,5,8,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,583,6,large,ok
sj05,21,female,7,6,48,42,42,0,neighbour,product,NA,NA,SOA_070,1,695,6,large,ok
sj05,21,female,7,4,28,28,32,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,425,6,small,ok
sj05,21,female,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_070,1,537,6,large,ok
sj05,21,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_170,1,427,6,large,ok
sj05,21,female,7,3,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,667,6,small,ok
sj05,21,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,396,6,small,ok
sj05,21,female,7,6,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_070,0,538,6,large,ok
sj05,21,female,6,5,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,604,6,small,ok
sj05,21,female,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_070,1,552,6,small,ok
sj05,21,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,982,6,large,ok
sj05,21,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,566,6,large,ok
sj05,21,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,426,6,small,ok
sj05,21,female,6,7,42,42,-1,0,product,neutral,NA,neutral,SOA_170,1,507,6,large,ok
sj05,21,female,8,4,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_070,1,619,6,large,ok
sj05,21,female,4,5,24,20,20,0,neighbour,product,NA,NA,SOA_120,1,477,6,small,ok
sj05,21,female,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,459,6,large,ok
sj05,21,female,8,6,43,48,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,531,6,large,ok
sj05,21,female,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_120,1,533,6,small,ok
sj05,21,female,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,391,6,large,ok
sj05,21,female,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_120,1,470,6,small,ok
sj05,21,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_070,1,484,6,small,ok
sj05,21,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_170,1,456,6,small,ok
sj05,21,female,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,SOA_070,0,570,6,large,ok
sj05,21,female,5,7,35,35,-1,0,product,neutral,NA,neutral,SOA_120,1,1156,6,large,ok
sj05,21,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,490,6,large,ok
sj05,21,female,7,3,21,21,18,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,565,6,small,ok
sj05,21,female,7,7,52,49,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,521,6,large,ok
sj05,21,female,7,4,34,28,28,0,unrelated,product,NA,NA,SOA_170,1,485,6,small,ok
sj05,21,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,457,6,large,ok
sj05,21,female,7,5,41,35,35,0,unrelated,product,NA,NA,SOA_170,1,747,6,large,ok
sj05,21,female,8,4,32,32,-1,0,product,neutral,NA,neutral,SOA_170,1,619,6,large,ok
sj05,21,female,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_120,1,1204,6,large,ok
sj05,21,female,7,3,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,568,6,small,ok
sj05,21,female,4,5,20,20,-1,0,product,neutral,NA,neutral,SOA_120,1,460,6,small,ok
sj05,21,female,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,676,6,large,ok
sj05,21,female,3,7,21,21,-1,0,product,neutral,NA,neutral,SOA_120,1,538,6,small,ok
sj05,21,female,6,8,48,48,-1,0,product,neutral,NA,neutral,SOA_070,1,540,6,large,ok
sj05,21,female,8,4,32,32,-1,0,product,neutral,NA,neutral,SOA_120,1,517,6,large,ok
sj05,21,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_070,1,427,6,small,ok
sj05,21,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,395,6,small,ok
sj05,21,female,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_170,1,553,6,small,ok
sj05,21,female,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_070,1,743,6,large,ok
sj05,21,female,7,4,28,28,34,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,407,6,small,ok
sj05,21,female,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,540,6,small,ok
sj05,21,female,3,7,19,21,21,0,unrelated,product,NA,NA,SOA_070,1,804,6,small,ok
sj05,21,female,8,4,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_120,1,600,6,large,ok
sj05,21,female,3,6,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,532,6,small,ok
sj05,21,female,4,5,17,20,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,502,6,small,ok
sj05,21,female,6,7,36,42,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,679,6,large,ok
sj05,21,female,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_170,1,573,6,large,ok
sj05,21,female,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,583,6,large,ok
sj05,21,female,5,8,40,40,48,0,product,neighbour,consistent,neigh_con,SOA_070,1,551,6,large,ok
sj05,21,female,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,1589,6,large,ok
sj05,21,female,5,7,40,35,35,0,neighbour,product,NA,NA,SOA_070,0,723,6,large,ok
sj05,21,female,5,8,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,615,6,large,ok
sj05,21,female,5,2,10,10,-1,1,filler_product,neutral,NA,neutral,SOA_170,0,602,6,small,ok
sj05,21,female,5,3,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_070,1,390,6,small,ok
sj05,21,female,6,3,18,18,23,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,388,6,small,ok
sj05,21,female,8,5,47,40,40,0,unrelated,product,NA,NA,SOA_120,1,572,6,large,ok
sj05,21,female,4,5,23,20,20,0,unrelated,product,NA,NA,SOA_120,1,470,6,small,ok
sj05,21,female,7,5,30,35,35,0,neighbour,product,NA,NA,SOA_070,1,964,6,large,ok
sj05,21,female,3,7,21,21,18,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,633,6,small,ok
sj05,21,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_170,0,1303,6,large,ok
sj05,21,female,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,759,6,large,ok
sj05,21,female,5,3,15,15,-1,0,product,neutral,NA,neutral,SOA_120,1,429,6,small,ok
sj05,21,female,5,8,40,40,32,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,643,6,large,ok
sj05,21,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,503,6,large,ok
sj05,21,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_120,1,488,6,large,ok
sj05,21,female,4,5,20,20,-1,0,product,neutral,NA,neutral,SOA_170,1,396,6,small,ok
sj05,21,female,6,5,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_070,1,650,6,small,ok
sj05,21,female,3,6,15,18,18,0,neighbour,product,NA,NA,SOA_070,1,612,6,small,ok
sj05,21,female,7,4,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,566,6,small,ok
sj05,21,female,3,7,23,21,21,0,unrelated,product,NA,NA,SOA_120,1,650,6,small,ok
sj05,21,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,SOA_120,1,469,6,large,ok
sj05,21,female,6,5,22,30,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,557,6,small,ok
sj05,21,female,5,4,20,20,24,0,product,neighbour,consistent,neigh_con,SOA_170,1,395,6,small,ok
sj05,21,female,3,5,11,15,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,441,6,small,ok
sj05,21,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,421,6,large,ok
sj05,21,female,7,7,46,49,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,469,6,large,ok
sj05,21,female,3,6,18,18,21,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,563,6,small,ok
sj05,21,female,3,6,21,18,18,0,neighbour,product,NA,NA,SOA_120,1,424,6,small,ok
sj05,21,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,680,6,small,ok
sj05,21,female,4,7,32,28,28,0,neighbour,product,NA,NA,SOA_120,1,964,6,small,ok
sj05,21,female,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_120,0,760,6,large,ok
sj05,21,female,5,3,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,532,6,small,ok
sj05,21,female,6,8,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,566,6,large,ok
sj05,21,female,4,5,16,20,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,859,6,small,ok
sj05,21,female,7,7,49,49,-1,0,product,neutral,NA,neutral,SOA_120,1,429,6,large,ok
sj05,21,female,3,5,15,15,11,0,product,unrelated,consistent,unrel_con,SOA_070,1,499,6,small,ok
sj05,21,female,5,4,24,20,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,1091,6,small,ok
sj05,21,female,3,6,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,485,6,small,ok
sj05,21,female,9,6,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_070,1,506,7,large,ok
sj05,21,female,6,5,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_170,1,490,7,small,ok
sj05,21,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,437,7,large,ok
sj05,21,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_170,1,347,7,small,ok
sj05,21,female,8,6,54,48,48,0,neighbour,product,NA,NA,SOA_070,1,555,7,large,ok
sj05,21,female,7,8,48,56,-1,1,filler_neighbour,neutral,NA,neutral,SOA_120,1,585,7,large,ok
sj05,21,female,6,6,31,36,36,0,unrelated,product,NA,NA,SOA_120,1,505,7,large,ok
sj05,21,female,4,8,37,32,32,0,unrelated,product,NA,NA,SOA_170,1,985,7,large,ok
sj05,21,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_170,1,457,7,large,ok
sj05,21,female,6,3,15,18,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,524,7,small,ok
sj05,21,female,6,5,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,392,7,small,ok
sj05,21,female,6,8,54,48,48,0,neighbour,product,NA,NA,SOA_170,1,838,7,large,ok
sj05,21,female,5,8,32,40,40,0,neighbour,product,NA,NA,SOA_170,1,732,7,large,ok
sj05,21,female,8,6,42,48,-1,0,neighbour,neutral,NA,neutral,SOA_170,0,694,7,large,ok
sj05,21,female,4,7,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,969,7,small,ok
sj05,21,female,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,492,7,small,ok
sj05,21,female,5,5,25,25,-1,0,product,neutral,NA,neutral,SOA_120,1,439,7,small,ok
sj05,21,female,4,7,34,28,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,493,7,small,ok
sj05,21,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,423,7,small,ok
sj05,21,female,8,4,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,791,7,large,ok
sj05,21,female,5,7,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_170,0,533,7,large,ok
sj05,21,female,6,3,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_170,1,472,7,small,ok
sj05,21,female,5,3,11,15,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,550,7,small,ok
sj05,21,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,452,7,small,ok
sj05,21,female,8,5,33,40,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,566,7,large,ok
sj05,21,female,5,4,24,20,20,0,neighbour,product,NA,NA,SOA_070,1,474,7,small,ok
sj05,21,female,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_120,1,504,7,small,ok
sj05,21,female,8,4,32,32,36,0,product,neighbour,consistent,neigh_con,SOA_120,1,905,7,large,ok
sj05,21,female,7,4,26,28,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,825,7,small,ok
sj05,21,female,6,6,30,36,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,473,7,large,ok
sj05,21,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_170,1,983,7,large,ok
sj05,21,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,567,7,large,ok
sj05,21,female,4,4,20,16,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,491,7,small,ok
sj05,21,female,6,5,38,30,30,0,unrelated,product,NA,NA,SOA_170,1,517,7,small,ok
sj05,21,female,3,5,20,15,15,0,neighbour,product,NA,NA,SOA_120,1,444,7,small,ok
sj05,21,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_070,1,456,7,large,ok
sj05,21,female,7,5,40,35,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,522,7,large,ok
sj05,21,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_070,1,438,7,large,ok
sj05,21,female,4,4,23,16,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,396,7,small,ok
sj05,21,female,6,7,42,42,36,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,554,7,large,ok
sj05,21,female,4,8,37,32,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,521,7,large,ok
sj05,21,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_070,1,949,7,large,ok
sj05,21,female,8,5,48,40,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,547,7,large,ok
sj05,21,female,5,5,34,25,25,0,unrelated,product,NA,NA,SOA_070,1,427,7,small,ok
sj05,21,female,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,459,7,large,ok
sj05,21,female,4,8,29,32,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,1011,7,large,ok
sj05,21,female,3,6,18,18,15,0,product,neighbour,consistent,neigh_con,SOA_070,0,470,7,small,ok
sj05,21,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_120,1,452,7,small,ok
sj05,21,female,6,6,31,36,36,0,unrelated,product,NA,NA,SOA_120,1,726,7,large,ok
sj05,21,female,6,7,36,42,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,570,7,large,ok
sj05,21,female,7,4,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_070,1,644,7,small,ok
sj05,21,female,8,4,36,32,32,0,neighbour,product,NA,NA,SOA_070,1,1033,7,large,ok
sj05,21,female,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,839,7,large,ok
sj05,21,female,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,605,7,large,ok
sj05,21,female,5,6,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_170,1,457,7,small,ok
sj05,21,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_120,1,507,7,large,ok
sj05,21,female,6,8,48,48,-1,0,product,neutral,NA,neutral,SOA_120,1,443,7,large,ok
sj05,21,female,4,7,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_170,1,583,7,small,ok
sj05,21,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,344,7,small,ok
sj05,21,female,7,7,52,49,49,0,unrelated,product,NA,NA,SOA_070,1,376,7,large,ok
sj05,21,female,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,1274,7,large,ok
sj05,21,female,6,7,42,42,-1,0,product,neutral,NA,neutral,SOA_070,1,984,7,large,ok
sj05,21,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_120,0,552,7,small,ok
sj05,21,female,6,5,24,30,30,0,neighbour,product,NA,NA,SOA_070,1,1046,7,small,ok
sj05,21,female,5,7,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_120,1,795,7,large,ok
sj05,21,female,7,3,24,21,21,0,neighbour,product,NA,NA,SOA_070,1,521,7,small,ok
sj05,21,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,405,7,small,ok
sj05,21,female,7,3,24,21,21,0,neighbour,product,NA,NA,SOA_170,1,473,7,small,ok
sj05,21,female,5,6,30,30,-1,0,product,neutral,NA,neutral,SOA_120,1,615,7,small,ok
sj05,21,female,5,4,20,20,23,0,product,unrelated,consistent,unrel_con,SOA_070,1,489,7,small,ok
sj05,21,female,5,4,24,20,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,500,7,small,ok
sj05,21,female,4,4,13,16,16,0,unrelated,product,NA,NA,SOA_070,1,372,7,small,ok
sj05,21,female,6,3,21,18,18,0,neighbour,product,NA,NA,SOA_170,1,758,7,small,ok
sj05,21,female,7,7,42,49,49,0,neighbour,product,NA,NA,SOA_120,1,460,7,large,ok
sj05,21,female,6,3,21,18,-1,0,neighbour,neutral,NA,neutral,SOA_070,0,644,7,small,ok
sj05,21,female,4,4,12,16,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,408,7,small,ok
sj05,21,female,6,8,48,48,43,0,product,unrelated,consistent,unrel_con,SOA_170,1,525,7,large,ok
sj05,21,female,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,745,7,small,ok
sj05,21,female,6,8,53,48,-1,0,unrelated,neutral,NA,neutral,SOA_120,1,745,7,large,ok
sj05,21,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_070,1,905,7,small,ok
sj05,21,female,7,6,48,42,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,649,7,large,ok
sj05,21,female,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,451,7,large,ok
sj05,21,female,5,6,38,30,-1,0,unrelated,neutral,NA,neutral,SOA_070,1,534,7,small,ok
sj05,21,female,5,3,23,15,15,0,unrelated,product,NA,NA,SOA_120,1,424,7,small,ok
sj05,21,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,744,7,large,ok
sj05,21,female,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,1128,7,large,ok
sj05,21,female,7,7,42,49,49,0,neighbour,product,NA,NA,SOA_170,1,444,7,large,ok
sj05,21,female,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_170,1,1016,7,large,ok
sj05,21,female,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,746,7,small,ok
sj05,21,female,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_070,1,459,7,small,ok
sj05,21,female,7,5,30,35,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,541,7,large,ok
sj05,21,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_070,0,757,7,small,ok
sj05,21,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_070,1,619,7,small,ok
sj05,21,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_070,1,1398,8,large,ok
sj05,21,female,3,5,11,15,15,0,unrelated,product,NA,NA,SOA_070,1,915,8,small,ok
sj05,21,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_120,1,601,8,large,ok
sj05,21,female,4,7,24,28,28,0,neighbour,product,NA,NA,SOA_120,1,709,8,small,ok
sj05,21,female,6,5,36,30,-1,0,neighbour,neutral,NA,neutral,SOA_070,1,755,8,small,ok
sj05,21,female,8,5,40,40,-1,0,product,neutral,NA,neutral,SOA_070,1,793,8,large,ok
sj05,21,female,5,6,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_120,1,743,8,small,ok
sj05,21,female,4,4,16,16,12,0,product,neighbour,consistent,neigh_con,SOA_120,1,472,8,small,ok
sj05,21,female,6,8,48,48,-1,0,product,neutral,NA,neutral,SOA_170,0,694,8,large,ok
sj05,21,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_120,1,744,8,large,ok
sj05,21,female,8,6,48,48,54,0,product,neighbour,inconsistent,neigh_inc,SOA_120,1,696,8,large,ok
sj05,21,female,7,4,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_070,1,698,8,small,ok
