sj,age,gender,op1,op2,probe,product,prime,filler,probe_type,prime_type,prime_decade_consistency,prime_cond,SOA,acc,RT,block,problem_size,timing
sj03,23,female,4,7,32,28,28,0,neighbour,product,NA,NA,SOA_220,1,1034,7,small,ok
sj03,23,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,488,7,large,ok
sj03,23,female,6,8,42,48,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,1084,7,large,ok
sj03,23,female,3,5,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,489,7,small,ok
sj03,23,female,4,5,16,20,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,669,7,small,ok
sj03,23,female,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_170,1,717,7,large,ok
sj03,23,female,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,811,7,large,ok
sj03,23,female,7,6,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_170,1,1045,7,large,ok
sj03,23,female,4,8,29,32,32,0,unrelated,product,NA,NA,SOA_170,1,890,7,large,ok
sj03,23,female,4,7,28,28,34,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,989,8,small,ok
sj03,23,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,1859,8,large,ok
sj03,23,female,6,3,21,18,18,0,neighbour,product,NA,NA,SOA_220,1,547,8,small,ok
sj03,23,female,3,5,11,15,15,0,unrelated,product,NA,NA,SOA_170,1,540,8,small,ok
sj03,23,female,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_170,1,500,8,small,ok
sj03,23,female,5,6,36,30,30,0,neighbour,product,NA,NA,SOA_050,1,740,8,small,ok
sj03,23,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,612,8,large,ok
sj03,23,female,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_220,1,454,8,small,ok
sj03,23,female,9,6,63,54,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,760,8,large,ok
sj03,23,female,3,5,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_220,1,517,8,small,ok
sj03,23,female,6,8,54,48,48,0,neighbour,product,NA,NA,SOA_170,0,795,8,large,ok
sj03,23,female,7,6,47,42,42,0,unrelated,product,NA,NA,SOA_220,1,697,8,large,ok
sj03,23,female,7,3,18,21,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,619,8,small,ok
sj03,23,female,6,7,36,42,42,0,neighbour,product,NA,NA,SOA_170,1,643,8,large,ok
sj03,23,female,6,5,30,30,-1,0,product,neutral,NA,neutral,SOA_050,1,776,8,small,ok
sj03,23,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_220,1,586,8,large,ok
sj03,23,female,8,5,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,506,8,large,ok
sj03,23,female,4,7,24,28,28,0,neighbour,product,NA,NA,SOA_170,1,682,8,small,ok
sj03,23,female,8,5,40,40,48,0,product,neighbour,consistent,neigh_con,SOA_050,1,502,8,large,ok
sj03,23,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_220,1,1030,8,small,ok
sj03,23,female,5,6,38,30,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,596,8,small,ok
sj03,23,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,475,8,large,ok
sj03,23,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,1081,8,large,ok
sj03,23,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,485,8,large,ok
sj03,23,female,6,5,22,30,30,0,unrelated,product,NA,NA,SOA_050,1,617,8,small,ok
sj03,23,female,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,699,8,large,ok
sj03,23,female,4,8,29,32,32,0,unrelated,product,NA,NA,SOA_220,1,579,8,large,ok
sj03,23,female,8,4,29,32,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,532,8,large,ok
sj03,23,female,7,5,35,35,30,0,product,neighbour,consistent,neigh_con,SOA_220,1,630,8,large,ok
sj03,23,female,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,740,8,small,ok
sj03,23,female,3,8,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_220,1,644,8,small,ok
sj03,23,female,7,5,35,35,31,0,product,unrelated,consistent,unrel_con,SOA_050,1,1001,8,large,ok
sj03,23,female,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,837,8,large,ok
sj03,23,female,3,5,15,15,23,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,507,8,small,ok
sj03,23,female,6,6,36,36,41,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,635,8,large,ok
sj03,23,female,6,5,30,30,24,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,665,8,small,ok
sj03,23,female,5,8,32,40,40,0,neighbour,product,NA,NA,SOA_220,1,569,8,large,ok
sj03,23,female,5,8,48,40,40,0,neighbour,product,NA,NA,SOA_220,1,627,8,large,ok
sj03,23,female,5,6,24,30,30,0,neighbour,product,NA,NA,SOA_050,1,556,8,small,ok
sj03,23,female,7,8,56,56,-1,1,filler_product,neutral,NA,neutral,SOA_170,1,826,8,large,ok
sj03,23,female,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,698,8,large,ok
sj03,23,female,5,6,30,30,38,0,product,unrelated,consistent,unrel_con,SOA_170,1,684,8,small,ok
sj03,23,female,6,8,43,48,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,744,8,large,ok
sj03,23,female,4,8,32,32,-1,0,product,neutral,NA,neutral,SOA_170,1,504,8,large,ok
sj03,23,female,7,7,52,49,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,505,8,large,ok
sj03,23,female,4,3,15,12,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,601,8,small,ok
sj03,23,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,645,8,large,ok
sj03,23,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_050,0,633,8,small,ok
sj03,23,female,4,8,37,32,32,0,unrelated,product,NA,NA,SOA_220,1,647,8,large,ok
sj03,23,female,5,7,31,35,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,716,8,large,ok
sj03,23,female,5,4,20,20,-1,0,product,neutral,NA,neutral,SOA_170,1,618,8,small,ok
sj03,23,female,6,3,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_050,1,476,8,small,ok
sj03,23,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_220,1,634,8,small,ok
sj03,23,female,5,3,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_170,1,600,8,small,ok
sj03,23,female,7,3,19,21,21,0,unrelated,product,NA,NA,SOA_170,0,532,8,small,ok
sj03,23,female,4,5,20,20,-1,0,product,neutral,NA,neutral,SOA_170,1,503,8,small,ok
sj03,23,female,6,3,15,18,18,0,neighbour,product,NA,NA,SOA_220,1,518,8,small,ok
sj03,23,female,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_220,1,749,8,small,ok
sj03,23,female,5,5,25,25,22,0,product,unrelated,consistent,unrel_con,SOA_050,1,611,8,small,ok
sj03,23,female,7,3,19,21,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,837,8,small,ok
sj03,23,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,603,8,large,ok
sj03,23,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,SOA_170,1,695,8,large,ok
sj03,23,female,8,4,37,32,32,0,unrelated,product,NA,NA,SOA_220,1,666,8,large,ok
sj03,23,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,634,8,large,ok
sj03,23,female,7,3,21,21,-1,0,product,neutral,NA,neutral,SOA_050,1,936,8,small,ok
sj03,23,female,3,7,19,21,21,0,unrelated,product,NA,NA,SOA_170,1,698,8,small,ok
sj03,23,female,6,6,42,36,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,796,8,large,ok
sj03,23,female,5,4,24,20,20,0,neighbour,product,NA,NA,SOA_170,1,683,8,small,ok
sj03,23,female,7,7,49,49,52,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,567,8,large,ok
sj03,23,female,4,5,20,20,16,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,603,8,small,ok
sj03,23,female,6,3,18,18,23,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,711,8,small,ok
sj03,23,female,7,7,49,49,56,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,677,8,large,ok
sj03,23,female,4,8,32,32,-1,0,product,neutral,NA,neutral,SOA_220,1,619,8,large,ok
sj03,23,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_050,1,643,8,large,ok
sj03,23,female,5,6,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,616,8,small,ok
sj03,23,female,7,5,41,35,35,0,unrelated,product,NA,NA,SOA_050,1,618,8,large,ok
sj03,23,female,7,7,49,49,-1,0,product,neutral,NA,neutral,SOA_050,1,508,8,large,ok
sj03,23,female,3,6,15,18,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,956,8,small,ok
sj03,23,female,6,5,22,30,30,0,unrelated,product,NA,NA,SOA_220,1,570,8,small,ok
sj03,23,female,7,4,28,28,-1,0,product,neutral,NA,neutral,SOA_170,0,837,8,small,ok
sj03,23,female,6,3,18,18,15,0,product,neighbour,consistent,neigh_con,SOA_170,1,923,8,small,ok
sj03,23,female,5,3,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,615,8,small,ok
sj03,23,female,5,3,15,15,-1,0,product,neutral,NA,neutral,SOA_050,1,601,8,small,ok
sj03,23,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_050,1,517,8,small,ok
sj03,23,female,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_170,1,587,8,large,ok
sj03,23,female,7,4,24,28,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,907,8,small,ok
sj03,23,female,8,5,33,40,40,0,unrelated,product,NA,NA,SOA_050,1,620,8,large,ok
sj03,23,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_170,1,484,8,small,ok
sj03,23,female,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_050,1,536,8,large,ok
sj03,23,female,6,5,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_050,1,538,8,small,ok
sj03,23,female,5,6,24,30,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,508,8,small,ok
sj03,23,female,7,5,31,35,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,461,8,large,ok
sj03,23,female,8,4,28,32,32,0,neighbour,product,NA,NA,SOA_050,1,741,8,large,ok
sj03,23,female,4,5,23,20,20,0,unrelated,product,NA,NA,SOA_220,1,732,9,small,ok
sj03,23,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_170,1,519,9,small,ok
sj03,23,female,6,8,42,48,48,0,neighbour,product,NA,NA,SOA_050,1,893,9,large,ok
sj03,23,female,6,3,18,18,17,0,product,unrelated,consistent,unrel_con,SOA_220,1,615,9,small,ok
sj03,23,female,6,6,31,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,681,9,large,ok
sj03,23,female,3,7,21,21,23,0,product,unrelated,consistent,unrel_con,SOA_220,1,661,9,small,ok
sj03,23,female,6,7,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,853,9,large,ok
sj03,23,female,3,7,24,21,21,0,neighbour,product,NA,NA,SOA_220,0,1096,9,small,ok
sj03,23,female,8,4,36,32,32,0,neighbour,product,NA,NA,SOA_170,1,618,9,large,ok
sj03,23,female,3,5,11,15,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,524,9,small,ok
sj03,23,female,5,4,17,20,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,472,9,small,ok
sj03,23,female,5,8,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,662,9,large,ok
sj03,23,female,8,5,40,40,-1,0,product,neutral,NA,neutral,SOA_050,1,390,9,large,ok
sj03,23,female,4,4,12,16,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,501,9,small,ok
sj03,23,female,6,6,42,36,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,469,9,large,ok
sj03,23,female,5,5,22,25,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,547,9,small,ok
sj03,23,female,5,5,25,25,20,0,product,neighbour,consistent,neigh_con,SOA_220,1,603,9,small,ok
sj03,23,female,6,6,31,36,36,0,unrelated,product,NA,NA,SOA_050,1,631,9,large,ok
sj03,23,female,3,7,18,21,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,565,9,small,ok
sj03,23,female,6,7,42,42,48,0,product,neighbour,consistent,neigh_con,SOA_220,1,554,9,large,ok
sj03,23,female,9,6,54,54,-1,1,filler_product,neutral,NA,neutral,SOA_220,0,824,9,large,ok
sj03,23,female,5,3,15,15,10,0,product,neighbour,consistent,neigh_con,SOA_220,1,584,9,small,ok
sj03,23,female,5,3,15,15,23,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,552,9,small,ok
sj03,23,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,518,9,small,ok
sj03,23,female,7,5,41,35,35,0,unrelated,product,NA,NA,SOA_220,1,556,9,large,ok
sj03,23,female,8,5,40,40,48,0,product,neighbour,consistent,neigh_con,SOA_220,1,491,9,large,ok
sj03,23,female,7,6,48,42,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,581,9,large,ok
sj03,23,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,581,9,small,ok
sj03,23,female,5,3,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,645,9,small,ok
sj03,23,female,6,8,48,48,53,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,969,9,large,ok
sj03,23,female,5,4,17,20,20,0,unrelated,product,NA,NA,SOA_170,1,579,9,small,ok
sj03,23,female,3,7,24,21,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,836,9,small,ok
sj03,23,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_220,1,474,9,large,ok
sj03,23,female,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,536,9,large,ok
sj03,23,female,5,7,35,35,-1,0,product,neutral,NA,neutral,SOA_050,1,602,9,large,ok
sj03,23,female,6,6,36,36,42,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,582,9,large,ok
sj03,23,female,5,2,12,10,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,742,9,small,ok
sj03,23,female,5,8,47,40,40,0,unrelated,product,NA,NA,SOA_170,1,695,9,large,ok
sj03,23,female,8,5,40,40,33,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,553,9,large,ok
sj03,23,female,4,7,34,28,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,615,9,small,ok
sj03,23,female,7,7,56,49,49,0,neighbour,product,NA,NA,SOA_170,1,537,9,large,ok
sj03,23,female,5,5,30,25,25,0,neighbour,product,NA,NA,SOA_220,1,427,9,small,ok
sj03,23,female,4,4,16,16,20,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,523,9,small,ok
sj03,23,female,3,5,23,15,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,648,9,small,ok
sj03,23,female,4,4,16,16,20,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,508,9,small,ok
sj03,23,female,6,3,17,18,18,0,unrelated,product,NA,NA,SOA_170,1,556,9,small,ok
sj03,23,female,7,6,48,42,42,0,neighbour,product,NA,NA,SOA_220,1,698,9,large,ok
sj03,23,female,5,5,25,25,30,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,524,9,small,ok
sj03,23,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,632,9,small,ok
sj03,23,female,3,5,10,15,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,807,9,small,ok
sj03,23,female,5,3,20,15,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,635,9,small,ok
sj03,23,female,6,5,36,30,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,665,9,small,ok
sj03,23,female,5,3,15,15,20,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,585,9,small,ok
sj03,23,female,4,4,23,16,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,745,9,small,ok
sj03,23,female,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,522,9,small,ok
sj03,23,female,3,6,21,18,18,0,neighbour,product,NA,NA,SOA_050,1,550,9,small,ok
sj03,23,female,7,6,48,42,42,0,neighbour,product,NA,NA,SOA_170,1,884,9,large,ok
sj03,23,female,5,8,40,40,-1,0,product,neutral,NA,neutral,SOA_050,1,808,9,large,ok
sj03,23,female,3,6,17,18,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,572,9,small,ok
sj03,23,female,4,4,16,16,23,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,583,9,small,ok
sj03,23,female,5,6,30,30,22,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,519,9,small,ok
sj03,23,female,3,4,15,12,-1,1,filler_neighbour,neutral,NA,neutral,SOA_050,1,605,9,small,ok
sj03,23,female,7,6,36,42,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,633,9,large,ok
sj03,23,female,3,6,18,18,15,0,product,neighbour,consistent,neigh_con,SOA_220,1,695,9,small,ok
sj03,23,female,7,4,28,28,26,0,product,unrelated,consistent,unrel_con,SOA_220,1,873,9,small,ok
sj03,23,female,3,7,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,919,9,small,ok
sj03,23,female,4,7,28,28,24,0,product,neighbour,consistent,neigh_con,SOA_050,1,771,9,small,ok
sj03,23,female,5,4,24,20,20,0,neighbour,product,NA,NA,SOA_050,1,614,9,small,ok
sj03,23,female,3,4,12,12,-1,1,filler_product,neutral,NA,neutral,SOA_170,0,600,9,small,ok
sj03,23,female,8,5,33,40,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,564,9,large,ok
sj03,23,female,6,8,43,48,48,0,unrelated,product,NA,NA,SOA_050,1,664,9,large,ok
sj03,23,female,8,6,48,48,-1,0,product,neutral,NA,neutral,SOA_220,1,856,9,large,ok
sj03,23,female,5,5,22,25,25,0,unrelated,product,NA,NA,SOA_050,1,650,9,small,ok
sj03,23,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_050,1,517,9,large,ok
sj03,23,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_050,1,699,9,large,ok
sj03,23,female,8,4,29,32,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,659,9,large,ok
sj03,23,female,6,3,23,18,18,0,unrelated,product,NA,NA,SOA_220,1,563,9,small,ok
sj03,23,female,8,5,32,40,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,568,9,large,ok
sj03,23,female,5,5,20,25,25,0,neighbour,product,NA,NA,SOA_220,1,684,9,small,ok
sj03,23,female,5,7,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,648,9,large,ok
sj03,23,female,5,6,24,30,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,652,9,small,ok
sj03,23,female,4,4,16,16,13,0,product,unrelated,consistent,unrel_con,SOA_220,1,550,9,small,ok
sj03,23,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_050,1,596,9,small,ok
sj03,23,female,8,4,28,32,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,554,9,large,ok
sj03,23,female,3,5,23,15,15,0,unrelated,product,NA,NA,SOA_220,1,617,9,small,ok
sj03,23,female,6,7,37,42,42,0,unrelated,product,NA,NA,SOA_170,1,571,9,large,ok
sj03,23,female,8,3,27,24,-1,1,filler_neighbour,neutral,NA,neutral,SOA_170,1,1029,9,small,ok
sj03,23,female,6,3,18,18,21,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,723,9,small,ok
sj03,23,female,4,4,13,16,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,520,9,small,ok
sj03,23,female,6,3,23,18,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,644,9,small,ok
sj03,23,female,3,6,18,18,-1,0,product,neutral,NA,neutral,SOA_050,1,680,9,small,ok
sj03,23,female,7,5,41,35,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,612,9,large,ok
sj03,23,female,4,5,24,20,20,0,neighbour,product,NA,NA,SOA_170,1,534,9,small,ok
sj03,23,female,5,6,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_220,1,601,10,small,ok
sj03,23,female,4,5,20,20,17,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,470,10,small,ok
sj03,23,female,6,7,37,42,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,612,10,large,ok
sj03,23,female,6,6,41,36,-1,0,unrelated,neutral,NA,neutral,SOA_170,1,486,10,large,ok
sj03,23,female,7,3,21,21,19,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,490,10,small,ok
sj03,23,female,4,8,32,32,37,0,product,unrelated,consistent,unrel_con,SOA_050,1,500,10,large,ok
sj03,23,female,8,6,53,48,48,0,unrelated,product,NA,NA,SOA_170,1,580,10,large,ok
sj03,23,female,8,7,56,56,-1,1,filler_product,neutral,NA,neutral,SOA_220,0,565,10,large,ok
sj03,23,female,6,3,18,18,-1,0,product,neutral,NA,neutral,SOA_170,1,585,10,small,ok
sj03,23,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_050,1,489,10,large,ok
sj03,23,female,8,6,48,48,43,0,product,unrelated,consistent,unrel_con,SOA_220,1,627,10,large,ok
sj03,23,female,7,7,56,49,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,539,10,large,ok
sj03,23,female,7,7,42,49,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,676,10,large,ok
sj03,23,female,6,6,36,36,31,0,product,unrelated,consistent,unrel_con,SOA_050,1,506,10,large,ok
sj03,23,female,6,8,42,48,48,0,neighbour,product,NA,NA,SOA_220,0,1098,10,large,ok
sj03,23,female,8,4,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,604,10,large,ok
sj03,23,female,7,4,24,28,28,0,neighbour,product,NA,NA,SOA_050,1,792,10,small,ok
sj03,23,female,4,4,16,16,23,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,518,10,small,ok
sj03,23,female,5,6,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_170,1,604,10,small,ok
sj03,23,female,7,6,42,42,37,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,1049,10,large,ok
sj03,23,female,5,5,30,25,25,0,neighbour,product,NA,NA,SOA_050,1,467,10,small,ok
sj03,23,female,6,6,42,36,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,539,10,large,ok
sj03,23,female,4,7,26,28,28,0,unrelated,product,NA,NA,SOA_170,1,691,10,small,ok
sj03,23,female,7,5,35,35,41,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,790,10,large,ok
sj03,23,female,5,7,30,35,35,0,neighbour,product,NA,NA,SOA_050,1,707,10,large,ok
sj03,23,female,6,6,36,36,30,0,product,neighbour,consistent,neigh_con,SOA_220,1,604,10,large,ok
sj03,23,female,6,5,24,30,30,0,neighbour,product,NA,NA,SOA_170,1,600,10,small,ok
sj03,23,female,7,6,37,42,42,0,unrelated,product,NA,NA,SOA_220,1,548,10,large,ok
sj03,23,female,8,5,40,40,47,0,product,unrelated,consistent,unrel_con,SOA_220,1,1020,10,large,ok
sj03,23,female,7,7,52,49,49,0,unrelated,product,NA,NA,SOA_220,1,485,10,large,ok
sj03,23,female,7,7,49,49,46,0,product,unrelated,consistent,unrel_con,SOA_220,1,569,10,large,ok
sj03,23,female,8,4,36,32,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,589,10,large,ok
sj03,23,female,6,6,42,36,36,0,neighbour,product,NA,NA,SOA_050,1,483,10,large,ok
sj03,23,female,6,5,30,30,36,0,product,neighbour,consistent,neigh_con,SOA_220,1,471,10,small,ok
sj03,23,female,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,SOA_170,1,661,10,large,ok
sj03,23,female,7,3,18,21,21,0,neighbour,product,NA,NA,SOA_170,1,1413,10,small,ok
sj03,23,female,3,7,19,21,21,0,unrelated,product,NA,NA,SOA_220,1,615,10,small,ok
sj03,23,female,5,5,30,25,25,0,neighbour,product,NA,NA,SOA_170,1,490,10,small,ok
sj03,23,female,7,3,23,21,21,0,unrelated,product,NA,NA,SOA_050,1,612,10,small,ok
sj03,23,female,5,4,17,20,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,518,10,small,ok
sj03,23,female,5,5,25,25,34,0,product,unrelated,inconsistent,unrel_inc,SOA_220,1,908,10,small,ok
sj03,23,female,4,5,16,20,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,844,10,small,ok
sj03,23,female,4,8,32,32,28,0,product,neighbour,inconsistent,neigh_inc,SOA_170,1,521,10,large,ok
sj03,23,female,4,4,12,16,16,0,neighbour,product,NA,NA,SOA_220,1,661,10,small,ok
sj03,23,female,6,6,36,36,-1,0,product,neutral,NA,neutral,SOA_170,1,533,10,large,ok
sj03,23,female,5,5,30,25,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,631,10,small,ok
sj03,23,female,7,7,49,49,-1,0,product,neutral,NA,neutral,SOA_170,1,885,10,large,ok
sj03,23,female,6,7,42,42,47,0,product,unrelated,consistent,unrel_con,SOA_220,1,618,10,large,ok
sj03,23,female,5,8,47,40,40,0,unrelated,product,NA,NA,SOA_220,1,588,10,large,ok
sj03,23,female,6,5,24,30,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,524,10,small,ok
sj03,23,female,6,7,47,42,-1,0,unrelated,neutral,NA,neutral,SOA_050,1,696,10,large,ok
sj03,23,female,4,7,32,28,28,0,neighbour,product,NA,NA,SOA_050,1,1002,10,small,ok
sj03,23,female,7,5,35,35,40,0,product,neighbour,inconsistent,neigh_inc,SOA_220,1,630,10,large,ok
sj03,23,female,7,7,49,49,42,0,product,neighbour,consistent,neigh_con,SOA_170,1,564,10,large,ok
sj03,23,female,4,8,32,32,29,0,product,unrelated,inconsistent,unrel_inc,SOA_050,1,601,10,large,ok
sj03,23,female,5,5,20,25,-1,0,neighbour,neutral,NA,neutral,SOA_220,1,581,10,small,ok
sj03,23,female,8,6,48,48,42,0,product,neighbour,consistent,neigh_con,SOA_050,1,549,10,large,ok
sj03,23,female,5,3,15,15,23,0,product,unrelated,inconsistent,unrel_inc,SOA_170,1,627,10,small,ok
sj03,23,female,6,6,30,36,-1,0,neighbour,neutral,NA,neutral,SOA_050,1,572,10,large,ok
sj03,23,female,8,6,54,48,-1,0,neighbour,neutral,NA,neutral,SOA_170,1,1318,10,large,ok
sj03,23,female,4,4,16,16,-1,0,product,neutral,NA,neutral,SOA_170,1,460,10,small,ok
sj03,23,female,7,6,42,42,-1,0,product,neutral,NA,neutral,SOA_220,1,932,10,large,ok
sj03,23,female,5,8,40,40,48,0,product,neighbour,consistent,neigh_con,SOA_050,1,518,10,large,ok
sj03,23,female,6,8,48,48,43,0,product,unrelated,consistent,unrel_con,SOA_220,1,796,10,large,ok
sj03,23,female,7,7,52,49,-1,0,unrelated,neutral,NA,neutral,SOA_220,1,491,10,large,ok
sj03,23,female,7,4,34,28,28,0,unrelated,product,NA,NA,SOA_220,1,805,10,small,ok
